tweet_id,replies
1.04360565848923E+018,[]
1.04360585364189E+018,[]
1.04360586247089E+018,[]
1.04360592537688E+018,[]
1.0436060619645E+018,[]
1.04360627413764E+018,[]
1.0436063725484E+018,[]
1.04360659693128E+018,[]
1.04360689629127E+018,[]
1.04360699354878E+018,[]
1.0436070637153E+018,[]
1.04360713002292E+018,[]
1.04360775630381E+018,[]
1.0436077897326E+018,[]
1.04360806099916E+018,[]
1.04360806373384E+018,[]
1.04360818181188E+018,[]
1.04360834478575E+018,[]
1.043608369205E+018,[]
1.04360856436161E+018,[]
1.04360932121967E+018,[]
1.04360945189312E+018,[]
1.04360981400438E+018,[]
1.04361006312086E+018,[]
1.0436101724118E+018,[]
1.04361024543042E+018,[]
1.04361029704127E+018,[]
1.04361031778205E+018,[]
1.04361041739275E+018,[]
1.04361060667324E+018,[]
1.04361068420921E+018,[]
1.04361071499541E+018,[]
1.04361110828677E+018,[]
1.04361130631678E+018,[]
1.04361131088017E+018,[]
1.04361153903774E+018,[]
1.04361186921316E+018,[]
1.04361202123577E+018,[]
1.04361307588106E+018,[]
1.04361349863734E+018,[]
1.04361371111672E+018,[]
1.04361400438252E+018,[]
1.04361412119806E+018,[]
1.04361417246085E+018,[]
1.04361424243421E+018,[]
1.04361431302037E+018,[]
1.04361477225465E+018,[]
1.04361489888074E+018,[]
1.04361499057243E+018,[]
1.04361524039351E+018,[]
1.0436153839855E+018,[]
1.04361545053238E+018,[]
1.04361583968829E+018,[]
1.0436158685157E+018,[]
1.04361600177292E+018,[]
1.04361628461169E+018,[]
1.04361642492374E+018,[]
1.0436165142917E+018,[]
1.04361662809577E+018,[]
1.04361677785327E+018,[]
1.0436169525504E+018,[]
1.043616958158E+018,[]
1.04361740256566E+018,[]
1.04361746688107E+018,[]
1.04361749655142E+018,[]
1.04361765637553E+018,[]
1.04361766205042E+018,[]
1.04361769149451E+018,[]
1.04361784423E+018,[]
1.04361831908814E+018,[]
1.04361855016074E+018,[]
1.04361895849285E+018,[]
1.04361906741495E+018,[]
1.04361916822498E+018,[]
1.04361939685236E+018,[]
1.04361944552287E+018,[]
1.04361978742583E+018,[]
1.04362051145502E+018,[]
1.04362075207374E+018,[1044161160294092801]
1.04362080037134E+018,[]
1.04362094086794E+018,[]
1.04362100746091E+018,[]
1.0436210207484E+018,[]
1.0436212314703E+018,[]
1.04362141465653E+018,[]
1.04362193249789E+018,[]
1.04362196822488E+018,[1043963406884245506]
1.04362198034224E+018,[]
1.04362209802183E+018,[]
1.04362231591591E+018,[]
1.04362294012907E+018,[]
1.04362319684546E+018,[]
1.04362328246811E+018,[]
1.04362331211772E+018,[]
1.04362341519251E+018,[]
1.04362345651907E+018,[]
1.04362431893101E+018,[]
1.0436245345558E+018,[]
1.04362496659862E+018,[]
1.04362517063891E+018,[]
1.04362553467513E+018,[]
1.04362561411106E+018,[]
1.04362575902845E+018,[]
1.04362599010933E+018,[]
1.04362602805118E+018,[]
1.0436264035336E+018,[]
1.0436266049104E+018,[]
1.0436266263309E+018,[]
1.04362692822839E+018,[]
1.04362701497504E+018,[]
1.04362705094959E+018,[]
1.04362778876121E+018,[]
1.0436279093014E+018,[]
1.04362793408547E+018,[]
1.04362803919899E+018,[]
1.04362805643318E+018,[]
1.04362806423898E+018,[]
1.04362807024084E+018,[]
1.04362808369628E+018,[1043935886277332993]
1.04362817241828E+018,[]
1.04362872964853E+018,[]
1.04362936222088E+018,[]
1.04362967081678E+018,[]
1.04362980804178E+018,[]
1.04362986129669E+018,[]
1.04363014909748E+018,[]
1.04363031516668E+018,[]
1.04363048756515E+018,[]
1.0436309072389E+018,[]
1.04363108476699E+018,[]
1.04363113569837E+018,[]
1.04363144466327E+018,[]
1.04363172069473E+018,[]
1.04363181373702E+018,[]
1.04363186748285E+018,[]
1.04363192291052E+018,[]
1.04363210439385E+018,[]
1.04363219218063E+018,[]
1.04363222526111E+018,[]
1.0436322572593E+018,[]
1.04363241728899E+018,[]
1.04363259675068E+018,[]
1.04363261726082E+018,[]
1.04363286525318E+018,[]
1.04363306900827E+018,[]
1.04363361587841E+018,[]
1.04363386928568E+018,[]
1.04363405532407E+018,[]
1.04363420678039E+018,[]
1.04363484360996E+018,[]
1.04363488586757E+018,[]
1.04363492712695E+018,[]
1.0436350311624E+018,[]
1.04363512997166E+018,[]
1.04363517641542E+018,[]
1.04363518498012E+018,[]
1.04363525175349E+018,[]
1.04363529177547E+018,[]
1.04363531172785E+018,[]
1.04363539157894E+018,[]
1.04363588344923E+018,[]
1.0436360320953E+018,[]
1.04363612073779E+018,[]
1.043636184055E+018,[]
1.04363622277263E+018,[]
1.04363624114781E+018,[]
1.04363626665337E+018,[]
1.04363627579701E+018,[]
1.04363638572132E+018,[]
1.04363679120142E+018,[]
1.04363701155321E+018,[]
1.04363721489311E+018,[]
1.04363761172478E+018,[]
1.04363789678627E+018,[]
1.04363822710469E+018,[1043638920964128770]
1.04363845485959E+018,[]
1.04363932130626E+018,[]
1.04363986700205E+018,[]
1.04363989042282E+018,[]
1.04364102975517E+018,[]
1.04364111003849E+018,[]
1.04364123274711E+018,[]
1.04364143510124E+018,[]
1.04364167510779E+018,[]
1.04364182543564E+018,[]
1.04364236877849E+018,[]
1.0436430404082E+018,[]
1.04364360632886E+018,[]
1.04364387744454E+018,[]
1.0436439001776E+018,[]
1.04364390557135E+018,[]
1.04364493515572E+018,[]
1.04364500615264E+018,[]
1.04364550321547E+018,[]
1.04364599540855E+018,[]
1.04364611735386E+018,[]
1.0436465057044E+018,[]
1.04364659652794E+018,[]
1.0436468576233E+018,[]
1.04364691103775E+018,[]
1.04364697951402E+018,[]
1.04364704536873E+018,[]
1.04364722125274E+018,[]
1.04364737170234E+018,[]
1.04364748488144E+018,[]
1.04364748683607E+018,[]
1.04364767176706E+018,[]
1.04364768917342E+018,[]
1.04364784822567E+018,[]
1.04364871602711E+018,[]
1.04364889912953E+018,[]
1.04364895688082E+018,[]
1.043649841619E+018,[]
1.04364985651696E+018,[]
1.04364988337322E+018,[]
1.04365004573898E+018,[]
1.04365047978234E+018,[]
1.04365071099334E+018,[]
1.04365099261983E+018,[]
1.04365103431546E+018,[]
1.04365115731751E+018,[]
1.04365116886857E+018,[]
1.04365121036298E+018,[]
1.04365152024634E+018,[]
1.04365172861958E+018,[]
1.04365194437877E+018,[]
1.04365207711171E+018,[]
1.04365209787346E+018,[]
1.04365216236088E+018,[]
1.04365227298991E+018,[]
1.04365228562315E+018,[]
1.04365233557725E+018,[]
1.04365243445377E+018,[]
1.04365263013468E+018,[]
1.04365297369027E+018,[]
1.04365320766114E+018,[]
1.04365323610697E+018,[]
1.04365340744002E+018,[]
1.04365342843676E+018,[]
1.04365395417595E+018,[]
1.04365401430556E+018,[]
1.0436541807354E+018,[]
1.04365454481369E+018,[]
1.04365480461301E+018,[]
1.04365485656352E+018,[]
1.04365485929836E+018,[]
1.04365492902872E+018,[]
1.04365521117115E+018,[]
1.04365525794598E+018,[]
1.04365526959356E+018,[]
1.04365527368726E+018,[]
1.04365595778657E+018,[]
1.04365617856635E+018,[]
1.04365643093762E+018,[]
1.04365691174751E+018,[]
1.0436569636898E+018,[]
1.0436573305362E+018,[]
1.04365770752863E+018,[]
1.04365825446146E+018,[]
1.04365879524988E+018,[]
1.0436588975323E+018,[]
1.04365906483889E+018,[]
1.04365915697104E+018,[]
1.04365936225706E+018,[]
1.04365977275779E+018,[]
1.04365977654505E+018,[]
1.04365987145395E+018,[]
1.04366002284304E+018,[]
1.04366047732536E+018,[]
1.04366102495878E+018,[]
1.04366118791157E+018,[]
1.04366122105509E+018,[]
1.04366124608669E+018,[]
1.04366159295131E+018,[]
1.04366185056559E+018,[]
1.04366197742651E+018,[]
1.04366299376921E+018,[]
1.04366307102824E+018,[]
1.04366323836432E+018,[]
1.043663386486E+018,[]
1.04366339247988E+018,[]
1.04366403904856E+018,[]
1.04366407964528E+018,[]
1.04366471730534E+018,[]
1.04366482548894E+018,[]
1.04366542138217E+018,[]
1.0436658039991E+018,[]
1.04366582698387E+018,[]
1.04366653998628E+018,[]
1.04366668346495E+018,[]
1.04366687516982E+018,[]
1.04366728624935E+018,[]
1.04366765151871E+018,[]
1.04366779234666E+018,[]
1.04366827780379E+018,[]
1.04366839868364E+018,[]
1.0436685320121E+018,[]
1.04366855633488E+018,[]
1.04366858862253E+018,[]
1.04366859707847E+018,[]
1.04366882691376E+018,[]
1.04366891167638E+018,[]
1.04366928345954E+018,[]
1.04366929780827E+018,[]
1.04366973377674E+018,[]
1.04366988580775E+018,[]
1.04367024577968E+018,[]
1.0436703868089E+018,[]
1.04367109026072E+018,[]
1.04367148488606E+018,[]
1.04367149666788E+018,[]
1.04367155720427E+018,[]
1.04367168120871E+018,[]
1.04367192517043E+018,[]
1.04367196322129E+018,[]
1.04367209737189E+018,[]
1.04367313444298E+018,[]
1.04367342435746E+018,[]
1.04367399122591E+018,[]
1.04367421387228E+018,[]
1.04367474409096E+018,[]
1.04367506335287E+018,[]
1.04367512670384E+018,[]
1.04367563678973E+018,[]
1.04367640469561E+018,[]
1.0436766618233E+018,[]
1.0436767802243E+018,[]
1.04367723770962E+018,[]
1.0436775149446E+018,[]
1.04367759742985E+018,[]
1.04367796731278E+018,[]
1.0436780189532E+018,[]
1.04367822875215E+018,[]
1.04367868484498E+018,[]
1.04367873434627E+018,[]
1.04367903059003E+018,[]
1.04367925664182E+018,[]
1.04368059102631E+018,[]
1.04368111613637E+018,[]
1.04368257264195E+018,[]
1.04368259642364E+018,[]
1.04368262672756E+018,[]
1.04368267122491E+018,[]
1.04368289612329E+018,[]
1.04368360262047E+018,[]
1.04368366326152E+018,[]
1.04368387141244E+018,[]
1.04368406443424E+018,[]
1.04368418015929E+018,[]
1.0436842569486E+018,[]
1.04368426672973E+018,[]
1.0436844108922E+018,[]
1.04368446176065E+018,[]
1.04368464109656E+018,[]
1.04368506872666E+018,[]
1.04368528475859E+018,[]
1.04368530721071E+018,[]
1.04368558520918E+018,[]
1.04368567030725E+018,[]
1.04368570011213E+018,[]
1.04368589047906E+018,[]
1.04368614201142E+018,[]
1.04368652444793E+018,[]
1.04368683402972E+018,[]
1.04368689228422E+018,[]
1.04368707231224E+018,[]
1.0436871651111E+018,[]
1.04368743322798E+018,[]
1.04368760477919E+018,[]
1.04368773685783E+018,[]
1.04368779393392E+018,[]
1.04368789149343E+018,[]
1.04368796103499E+018,[]
1.04368839181091E+018,[]
1.04368894146606E+018,[]
1.04368908692438E+018,[]
1.04368909525448E+018,[]
1.04368913999926E+018,[]
1.04368950460586E+018,[]
1.04369006900404E+018,[]
1.04369017938141E+018,[]
1.04369143475337E+018,[]
1.04369150243254E+018,[]
1.04369150667304E+018,[]
1.04369196633947E+018,[]
1.04369220674012E+018,[]
1.0436923729435E+018,[]
1.04369239037513E+018,[]
1.04369281973351E+018,[]
1.04369347000146E+018,[]
1.04369353989973E+018,[]
1.04369356230131E+018,[]
1.0436940734403E+018,[]
1.04369433440157E+018,[]
1.04369440190043E+018,[]
1.04369489198376E+018,[]
1.04369491596272E+018,[]
1.04369521705929E+018,[]
1.04369578838199E+018,[]
1.0436958023658E+018,[]
1.04369584373023E+018,[]
1.04369624197083E+018,[]
1.04369667881175E+018,[]
1.04369679471295E+018,[]
1.04369729297952E+018,[]
1.04369832093645E+018,[]
1.04369853930857E+018,[]
1.043698544883E+018,[]
1.04369855894228E+018,[]
1.04369866587181E+018,[]
1.04369985723031E+018,[]
1.04370034345905E+018,[]
1.04370088507807E+018,[]
1.04370096174563E+018,[]
1.04370150088578E+018,[]
1.04370295875035E+018,[]
1.04370318577951E+018,[]
1.04370337236331E+018,[]
1.04370371557895E+018,[]
1.04370373777089E+018,[]
1.04370375233351E+018,[]
1.04370412774063E+018,[]
1.04370483655709E+018,[]
1.04370557239718E+018,[]
1.04370570349876E+018,[]
1.04370599769976E+018,[]
1.04370606815987E+018,[]
1.04370678780165E+018,[]
1.04370719063537E+018,[]
1.04370749127451E+018,[]
1.0437076064543E+018,[]
1.04370766907119E+018,[]
1.04370790960194E+018,[]
1.04370817313843E+018,[]
1.04370819909698E+018,[]
1.04370848052228E+018,[1043711003324764160]
1.04370858421384E+018,[]
1.04370928602151E+018,[]
1.04371052619331E+018,[]
1.04371088858126E+018,[]
1.04371094026748E+018,[]
1.04371207299799E+018,[]
1.04371216291125E+018,[]
1.04371271741524E+018,[]
1.04371273134032E+018,[]
1.04371287138386E+018,[]
1.04371288721303E+018,[]
1.043713110954E+018,[]
1.04371407955309E+018,[]
1.04371433217615E+018,[]
1.04371541376971E+018,[]
1.04371616257459E+018,[]
1.04371701808259E+018,[]
1.04371778078315E+018,[]
1.04371888359994E+018,[]
1.04371908977913E+018,[]
1.04371913966216E+018,[]
1.04371936346608E+018,[]
1.0437195495127E+018,[]
1.04371962057693E+018,[]
1.04372093438371E+018,[]
1.04372144803084E+018,[]
1.04372235184454E+018,[]
1.04372251951621E+018,[]
1.04372281738716E+018,[]
1.04372376389057E+018,[]
1.04372414828189E+018,[]
1.043724283137E+018,[]
1.04372428606065E+018,[]
1.04372466064541E+018,[]
1.04372569043926E+018,[]
1.04372660932336E+018,[]
1.04372669095705E+018,[]
1.04372701208973E+018,[]
1.04372707528531E+018,[]
1.04372719358574E+018,[]
1.04372735093922E+018,[]
1.04372751963407E+018,[]
1.04372771129707E+018,[]
1.04372779381999E+018,[]
1.04372814789054E+018,[]
1.04372848741108E+018,[]
1.04372879430823E+018,[]
1.0437297022198E+018,[]
1.04372988117392E+018,[]
1.04372999415601E+018,[]
1.04373015119488E+018,[]
1.04373071336158E+018,[]
1.04373160816619E+018,[]
1.04373162574032E+018,[]
1.04373183908756E+018,[]
1.0437321502841E+018,[]
1.04373296356385E+018,[]
1.04373323440667E+018,[]
1.04373325479938E+018,[]
1.04373439876241E+018,[]
1.04373548126194E+018,[]
1.04373593056836E+018,[]
1.04373597077495E+018,[]
1.04373650454612E+018,[]
1.04373660505851E+018,[]
1.04373822637938E+018,[]
1.04373846083247E+018,[]
1.04373879701857E+018,[]
1.0437391192166E+018,[]
1.04373956388846E+018,[]
1.0437396206372E+018,[]
1.04373962647579E+018,[]
1.04374002381045E+018,[]
1.04374003560064E+018,[]
1.04374019125148E+018,[]
1.04374031747068E+018,[]
1.04374082451151E+018,[]
1.04374082694013E+018,[]
1.04374102197092E+018,[]
1.04374146902517E+018,[]
1.04374200053575E+018,[]
1.04374218065161E+018,[]
1.04374238463753E+018,[]
1.04374257786911E+018,[]
1.04374274835498E+018,[]
1.04374317344351E+018,[]
1.04374339947448E+018,[]
1.0437445163506E+018,[]
1.04374555303999E+018,[]
1.04374574762634E+018,[]
1.04374597648421E+018,[]
1.04374628048331E+018,[]
1.04374660652315E+018,[]
1.04374668371511E+018,[1043777663125544960]
1.04374755373537E+018,[]
1.04374784604483E+018,[]
1.04374786834182E+018,[]
1.04374804247664E+018,[]
1.04374849790272E+018,[]
1.04374884746859E+018,[]
1.04374884921769E+018,[]
1.04374894727206E+018,[]
1.04374895427235E+018,[]
1.04374905448266E+018,[]
1.04374913232883E+018,[]
1.04374925386317E+018,[]
1.04374927253598E+018,[]
1.04374933282512E+018,[]
1.04374998294206E+018,[]
1.04375043612408E+018,[]
1.04375052185573E+018,[]
1.04375117624248E+018,[]
1.04375160234619E+018,[]
1.04375161122139E+018,[]
1.04375189965931E+018,[]
1.04375230099979E+018,[]
1.0437523600806E+018,[]
1.04375251345394E+018,[]
1.04375252633038E+018,[]
1.04375257953093E+018,[]
1.04375260173965E+018,[]
1.04375269474846E+018,[]
1.04375277181455E+018,[]
1.04375290193875E+018,[]
1.04375350380033E+018,[]
1.04375369122289E+018,[]
1.04375386597437E+018,[]
1.04375437702514E+018,[]
1.04375448619436E+018,[]
1.0437547353193E+018,[]
1.04375560772615E+018,[]
1.04375578808529E+018,[]
1.04375581882533E+018,[]
1.04375583904208E+018,[]
1.04375613783159E+018,[]
1.04375645992057E+018,[]
1.04375706411845E+018,[]
1.0437573585629E+018,[]
1.04375742145644E+018,[]
1.04375775157737E+018,[]
1.04375776261274E+018,[]
1.04375800094986E+018,[]
1.04375882210657E+018,[]
1.04375893255512E+018,[]
1.0437595042849E+018,[]
1.04375961675504E+018,[]
1.04375964934059E+018,[]
1.04375965269196E+018,[]
1.04375999325272E+018,[]
1.04375999614673E+018,[]
1.04376010015295E+018,[]
1.04376106900344E+018,[]
1.0437611139414E+018,[]
1.04376155683455E+018,[]
1.04376179314602E+018,[]
1.04376195031498E+018,[]
1.04376314786E+018,[]
1.04376349878902E+018,[]
1.04376353754852E+018,[]
1.04376356704301E+018,[]
1.04376392116377E+018,[]
1.04376455150068E+018,[]
1.04376572746182E+018,[]
1.04376578954598E+018,[]
1.04376584626536E+018,[]
1.04376587671193E+018,[]
1.04376588465181E+018,[]
1.0437659337713E+018,[]
1.04376648485666E+018,[]
1.04376698259897E+018,[]
1.04376714023343E+018,[]
1.04376740446627E+018,[]
1.04376764380157E+018,[]
1.04376777090155E+018,[]
1.04376801212422E+018,[1043813453478023169]
1.04376802578523E+018,[]
1.04376864091752E+018,[]
1.04376903316477E+018,[]
1.04376969913216E+018,[]
1.04376981544425E+018,[]
1.04376987676933E+018,[]
1.04377074506995E+018,[]
1.04377123471305E+018,[]
1.04377123700313E+018,[]
1.04377195154036E+018,[]
1.04377195166629E+018,[]
1.04377195221149E+018,[]
1.04377195294965E+018,[]
1.0437719532223E+018,[]
1.04377198136628E+018,[]
1.04377199282925E+018,[]
1.04377202525541E+018,[]
1.04377203799352E+018,[]
1.04377252193655E+018,[]
1.04377256955025E+018,[]
1.04377273054439E+018,[]
1.04377284657145E+018,[]
1.0437732157751E+018,[]
1.04377322483479E+018,[]
1.04377346164921E+018,[]
1.04377369356086E+018,[]
1.0437747528447E+018,[]
1.04377500661287E+018,[]
1.04377504683628E+018,[]
1.04377583874597E+018,[]
1.04377587526146E+018,[]
1.04377669959755E+018,[]
1.04377706478298E+018,[]
1.04377709807315E+018,[]
1.04377769081225E+018,[]
1.0437780103048E+018,[]
1.04377808102928E+018,[]
1.04377867303431E+018,[]
1.04377890315485E+018,[]
1.0437793466689E+018,[]
1.04377956541012E+018,[]
1.04377998305806E+018,[]
1.04378002968614E+018,[]
1.04378051043312E+018,[]
1.04378077873017E+018,[]
1.0437809091311E+018,[]
1.04378126428795E+018,[]
1.04378134459632E+018,[]
1.04378154060032E+018,[]
1.04378216749358E+018,[]
1.04378227717876E+018,[]
1.04378299761764E+018,[]
1.043783018069E+018,[]
1.04378313529556E+018,[]
1.04378324483829E+018,[]
1.04378390787808E+018,[]
1.04378512086642E+018,[]
1.04378561219985E+018,[]
1.04378564130419E+018,[]
1.04378659100774E+018,[]
1.04378683433185E+018,[]
1.04378705264554E+018,[]
1.04378705887407E+018,[]
1.04378715889151E+018,[]
1.0437871784327E+018,[]
1.0437872495681E+018,[]
1.04378731414784E+018,[]
1.04378734104591E+018,[]
1.04378737888693E+018,[]
1.04378806752453E+018,[]
1.04378809547952E+018,[]
1.04378878790866E+018,[]
1.0437888224655E+018,[]
1.04378908408537E+018,[]
1.04378937503591E+018,[]
1.04378953660889E+018,[1043888057848606723]
1.04378964595858E+018,[]
1.04378969937287E+018,[]
1.04379040637319E+018,[]
1.04379057444726E+018,[]
1.04379089274063E+018,[]
1.04379092220142E+018,[]
1.04379095473664E+018,[]
1.04379152089623E+018,[]
1.04379161914372E+018,[]
1.04379165330629E+018,[]
1.04379168059029E+018,[]
1.04379170971971E+018,[]
1.04379206398324E+018,[]
1.04379254259933E+018,[]
1.04379325308937E+018,[]
1.04379330143275E+018,[]
1.04379335652925E+018,[]
1.04379372999013E+018,[]
1.04379463841347E+018,[]
1.0437946713849E+018,[]
1.0437948491561E+018,[]
1.04379545982172E+018,[]
1.04379561699493E+018,[]
1.04379573917081E+018,[]
1.04379603300277E+018,[]
1.04379658371063E+018,[]
1.04379783087002E+018,[]
1.04379892895577E+018,[]
1.04379927814815E+018,[]
1.04379932582495E+018,[]
1.04379949381929E+018,[]
1.04379953983098E+018,[]
1.04379975819044E+018,[]
1.04380043487449E+018,[]
1.04380081572143E+018,[]
1.04380098873228E+018,[]
1.04380121829912E+018,[]
1.04380166667849E+018,[]
1.04380180712073E+018,[]
1.04380205713481E+018,[]
1.04380215061314E+018,[]
1.04380216795233E+018,[]
1.04380222787632E+018,[]
1.04380232902637E+018,[]
1.04380261965368E+018,[]
1.04380267740945E+018,[]
1.04380300340334E+018,[]
1.04380344476997E+018,[]
1.0438035096432E+018,[]
1.04380361759618E+018,[]
1.04380386864214E+018,[]
1.04380446823467E+018,[]
1.04380457787796E+018,[1043881928477134848]
1.04380517057487E+018,[]
1.04380526406185E+018,[]
1.04380548655278E+018,[]
1.04380571602753E+018,[]
1.04380581168682E+018,[]
1.0438059500822E+018,[]
1.04380668190863E+018,[]
1.04380705515552E+018,[]
1.04380709990876E+018,[]
1.04380739845506E+018,[]
1.04380747326892E+018,[]
1.04380772219247E+018,[]
1.0438080415551E+018,[]
1.04380804691124E+018,[]
1.04381044464809E+018,[]
1.04381050182485E+018,[]
1.04381089275897E+018,[]
1.04381140167083E+018,[]
1.04381171803878E+018,[]
1.04381177117641E+018,[]
1.04381190151424E+018,[]
1.04381197858457E+018,[]
1.04381224855527E+018,[]
1.04381252354222E+018,[]
1.04381252450272E+018,[]
1.04381253561349E+018,[]
1.04381283570756E+018,[]
1.04381288034754E+018,[]
1.04381305444052E+018,[]
1.04381349163792E+018,[]
1.04381350804609E+018,[]
1.04381352944963E+018,[]
1.04381367765949E+018,[]
1.04381380281322E+018,[]
1.04381416750795E+018,[]
1.04381441775284E+018,[]
1.04381458014793E+018,[]
1.04381470496193E+018,[]
1.04381486416088E+018,[]
1.04381580201162E+018,[]
1.04381600630357E+018,[]
1.04381614870441E+018,[]
1.04381635173802E+018,[]
1.04381674996621E+018,[]
1.04381682598384E+018,[]
1.04381725260329E+018,[]
1.04381733802864E+018,[]
1.04381744429137E+018,[]
1.04381746657567E+018,[]
1.04381755065049E+018,[]
1.04381759999649E+018,[]
1.04381789260367E+018,[]
1.04381829995029E+018,[]
1.04381836661036E+018,[]
1.04381862801204E+018,[]
1.04381868992413E+018,[]
1.04381892953209E+018,[]
1.04381917564551E+018,[]
1.04381919447375E+018,[]
1.04381928793962E+018,[]
1.04381956414711E+018,[]
1.04381997477788E+018,[]
1.04382064170575E+018,[]
1.04382064975043E+018,[]
1.04382086049323E+018,[]
1.04382102527484E+018,[]
1.0438210253126E+018,[]
1.04382120019413E+018,[]
1.0438213616327E+018,[]
1.04382141990413E+018,[]
1.04382175595616E+018,[]
1.04382200303822E+018,[]
1.04382206151117E+018,[]
1.04382262874051E+018,[1043822630581817344]
1.04382315887536E+018,[]
1.04382351270685E+018,[]
1.04382372589487E+018,[]
1.04382374057499E+018,[]
1.04382436314388E+018,[]
1.04382438791123E+018,[]
1.04382481079773E+018,[]
1.04382486994587E+018,[]
1.04382492571753E+018,[]
1.04382563376636E+018,[]
1.04382598539565E+018,[]
1.04382606361123E+018,[]
1.04382616792772E+018,[]
1.04382648744967E+018,[]
1.04382686270585E+018,[]
1.04382733850748E+018,[]
1.04382760347024E+018,[]
1.04382765256454E+018,[]
1.04382835667912E+018,[]
1.04382855590856E+018,[]
1.04382908776316E+018,[]
1.04382981642699E+018,[]
1.04382998554972E+018,[]
1.04383043868969E+018,[]
1.04383086749423E+018,[]
1.04383122603185E+018,[]
1.04383124839174E+018,[]
1.04383181399363E+018,[]
1.04383226532173E+018,[]
1.0438323534984E+018,[]
1.04383245570958E+018,[]
1.04383246299508E+018,[]
1.04383247536407E+018,[]
1.04383264876918E+018,[]
1.04383275462917E+018,[]
1.04383285333776E+018,[1044524590666526721]
1.04383287070239E+018,[]
1.04383297243097E+018,[]
1.04383323634917E+018,[]
1.04383347664509E+018,[]
1.0438334838593E+018,[]
1.04383351480908E+018,[]
1.04383383727554E+018,[]
1.04383386086846E+018,[]
1.04383427275334E+018,[]
1.0438343651497E+018,[]
1.0438347404644E+018,[]
1.04383486910789E+018,[]
1.0438351090388E+018,[]
1.04383532105254E+018,[]
1.04383572251029E+018,[]
1.04383614014976E+018,[]
1.04383615966995E+018,[]
1.04383617809145E+018,[]
1.04383620189406E+018,[]
1.04383629083848E+018,[]
1.04383643908202E+018,[]
1.04383660283185E+018,[]
1.04383665267275E+018,[]
1.04383670849894E+018,[]
1.04383680075247E+018,[]
1.0438368541042E+018,[]
1.04383737444112E+018,[]
1.04383739313099E+018,[]
1.04383740861198E+018,[]
1.04383753517108E+018,[]
1.04383761632668E+018,[]
1.04383769067905E+018,[1043837703320739841]
1.04383783550423E+018,[]
1.04383790513786E+018,[]
1.04383799534909E+018,[]
1.04383840873974E+018,[]
1.04383845007043E+018,[]
1.04383854943348E+018,[]
1.04383885505145E+018,[]
1.04383951697536E+018,[]
1.043839573133E+018,[]
1.04384108467216E+018,[]
1.04384138032026E+018,[]
1.04384146975959E+018,[]
1.04384151207592E+018,[]
1.04384155238319E+018,[]
1.04384159130633E+018,[]
1.04384162965904E+018,[]
1.04384164355472E+018,[]
1.04384165775668E+018,[]
1.04384166428302E+018,[]
1.04384166992855E+018,[]
1.04384166993277E+018,[]
1.04384166993695E+018,[]
1.0438416700502E+018,[]
1.04384167008794E+018,[]
1.04384171456015E+018,[]
1.04384177636301E+018,[]
1.04384183126665E+018,[]
1.04384183144276E+018,[]
1.04384183826688E+018,[]
1.04384183999081E+018,[]
1.0438418400956E+018,[]
1.04384192527357E+018,[]
1.0438419878484E+018,[]
1.04384210769644E+018,[]
1.04384211225986E+018,[]
1.04384211924755E+018,[]
1.04384211941533E+018,[]
1.04384228221725E+018,[]
1.04384232929406E+018,[]
1.04384234095847E+018,[]
1.04384252276471E+018,[]
1.04384261484227E+018,[]
1.04384272482539E+018,[]
1.04384275143402E+018,[]
1.04384298827373E+018,[]
1.04384310573092E+018,[]
1.04384356225154E+018,[]
1.04384357505274E+018,[]
1.04384381229095E+018,[]
1.04384381525213E+018,[]
1.04384401967413E+018,[]
1.04384406902431E+018,[]
1.04384409435791E+018,[]
1.04384412843662E+018,[]
1.04384427112258E+018,[]
1.04384450392749E+018,[]
1.04384451976937E+018,[]
1.04384486019166E+018,[]
1.04384504604127E+018,[]
1.04384517515454E+018,[]
1.04384517525521E+018,[]
1.04384517530542E+018,[]
1.04384517533909E+018,[]
1.04384520166234E+018,[]
1.04384535362636E+018,[]
1.04384539402165E+018,[]
1.04384544673571E+018,[]
1.04384552827714E+018,[]
1.04384572653349E+018,[]
1.04384576306175E+018,[]
1.04384621129024E+018,[]
1.04384645490382E+018,[]
1.04384661799919E+018,[]
1.04384687157854E+018,[]
1.04384688273122E+018,[]
1.04384713853341E+018,[]
1.04384716521757E+018,[]
1.04384723210408E+018,[]
1.04384729459927E+018,[]
1.04384745155013E+018,[]
1.0438475003257E+018,[]
1.04384751607943E+018,[]
1.04384766865145E+018,[]
1.04384775035655E+018,[]
1.04384804060239E+018,[]
1.04384815394925E+018,[]
1.04384815760661E+018,[]
1.04384821825631E+018,[]
1.04384830020042E+018,[]
1.04384847035497E+018,[]
1.04384875079451E+018,[]
1.04384880866331E+018,[]
1.04384884355556E+018,[]
1.04384891098758E+018,[]
1.04384895930177E+018,[]
1.04384911962058E+018,[]
1.04384921911351E+018,[]
1.04384928865521E+018,[]
1.04384929523615E+018,[]
1.0438494593886E+018,[]
1.04384946180873E+018,[]
1.04385051261608E+018,[]
1.04385071008373E+018,[]
1.0438507820036E+018,[]
1.04385091999209E+018,[]
1.043850994076E+018,[]
1.04385099801025E+018,[]
1.04385112767297E+018,[]
1.04385113593995E+018,[]
1.04385128741309E+018,[]
1.04385130882923E+018,[]
1.04385138000219E+018,[]
