tweet_id,retweets
1.03956684758106E+018,[]
1.03956686404791E+018,[]
1.03956687000795E+018,[]
1.03956690180924E+018,[]
1.03956698288076E+018,[]
1.03956701664489E+018,[]
1.03956707783996E+018,[]
1.0395671290187E+018,[]
1.03956720764105E+018,[]
1.0395672459686E+018,[]
1.03956726724194E+018,[]
1.03956751045725E+018,[]
1.03956758463767E+018,[]
1.03956760703106E+018,[]
1.03956780294705E+018,[]
1.03956783723548E+018,[]
1.03956787359173E+018,[]
1.03956798659885E+018,[]
1.03956804967698E+018,[]
1.03956811091383E+018,[]
1.03956828157999E+018,[]
1.03956832301976E+018,[]
1.03956833984714E+018,[]
1.03956837097745E+018,[]
1.03956840192723E+018,[]
1.03956856589514E+018,[]
1.03956858260946E+018,[]
1.03956859007526E+018,[]
1.03956863537374E+018,[]
1.03956881077941E+018,[]
1.03956882395388E+018,[]
1.0395688288151E+018,[]
1.03956888181433E+018,[]
1.03956896213505E+018,[]
1.03956896980663E+018,[]
1.03956906563383E+018,[]
1.03956912760874E+018,[]
1.03956915468304E+018,[]
1.0395692011812E+018,[]
1.0395692861662E+018,[]
1.03956933205187E+018,[]
1.03956941193653E+018,[]
1.03956946195366E+018,[]
1.03956971474855E+018,[]
1.03956982860714E+018,[]
1.03956985074027E+018,[]
1.03956999703355E+018,[]
1.0395700445299E+018,[]
1.03957004466831E+018,[]
1.039570128957E+018,[]
1.03957045877197E+018,[]
1.03957047772183E+018,[]
1.03957047914776E+018,[]
1.03957048713378E+018,[]
1.03957066882264E+018,[]
1.03957076242697E+018,[]
1.03957077767322E+018,[]
1.03957088971991E+018,[]
1.0395710750746E+018,[]
1.03957117991524E+018,[]
1.0395712903261E+018,[]
1.03957139431972E+018,[]
1.03957139553622E+018,[]
1.03957146202006E+018,[]
1.03957152479621E+018,[]
1.03957171239896E+018,[]
1.03957172639962E+018,[]
1.0395717419605E+018,[]
1.03957183431493E+018,[]
1.03957190869253E+018,[]
1.03957192723116E+018,[]
1.03957194782951E+018,[]
1.03957208771362E+018,[]
1.03957216317755E+018,[]
1.03957217844498E+018,[]
1.0395721805002E+018,[]
1.03957220610217E+018,[]
1.03957220890401E+018,[]
1.03957222988806E+018,[]
1.03957226693636E+018,[]
1.03957227649518E+018,[]
1.03957231100171E+018,[]
1.03957232843329E+018,[]
1.03957247648798E+018,[]
1.03957248178123E+018,[]
1.03957250299598E+018,[]
1.03957253093429E+018,[]
1.03957253726769E+018,[]
1.03957260054715E+018,[]
1.03957260748028E+018,[]
1.03957269495255E+018,[]
1.03957272139759E+018,[]
1.03957272475729E+018,[]
1.03957285601371E+018,[]
1.03957285842973E+018,[]
1.03957287362133E+018,[]
1.03957289733193E+018,[]
1.03957290688236E+018,[]
1.03957297496429E+018,[]
1.03957299107455E+018,[]
1.03957304458128E+018,[]
1.03957328596356E+018,[]
1.03957329512788E+018,[]
1.03957335220838E+018,[]
1.03957341192681E+018,[]
1.0395736973199E+018,[]
1.0395738071057E+018,[]
1.0395739117411E+018,[]
1.03957411105026E+018,[]
1.03957413660189E+018,[]
1.03957416536649E+018,[]
1.03957429888797E+018,[]
1.03957430065774E+018,[]
1.03957431865989E+018,[]
1.03957434716438E+018,[]
1.03957436248193E+018,[]
1.03957437064405E+018,[]
1.03957443044229E+018,[]
1.03957455354914E+018,[]
1.0395745921075E+018,[]
1.03957463400005E+018,[]
1.0395746359925E+018,[]
1.03957466528557E+018,[]
1.03957470883485E+018,[]
1.03957473418954E+018,[]
1.0395747792867E+018,[]
1.03957478962572E+018,[]
1.03957480235542E+018,[]
1.03957490601767E+018,[]
1.03957500623616E+018,[]
1.0395750081698E+018,[]
1.03957503712735E+018,[]
1.03957505114052E+018,[]
1.03957514659441E+018,[]
1.0395751491235E+018,[]
1.03957516049028E+018,[]
1.03957535236292E+018,[]
1.03957545820597E+018,[]
1.03957547421576E+018,[]
1.03957548212202E+018,[]
1.03957555917559E+018,[]
1.03957559385409E+018,[]
1.03957576363106E+018,[]
1.03957578652791E+018,[]
1.03957589460252E+018,[]
1.03957589687163E+018,[]
1.03957593031681E+018,[]
1.03957611486215E+018,[]
1.03957629960453E+018,[]
1.03957636846236E+018,[]
1.03957643640573E+018,[]
1.03957648156595E+018,[]
1.0395765865788E+018,[]
1.03957672252436E+018,[]
1.03957707986244E+018,[]
1.03957709757483E+018,[]
1.03957717083678E+018,[]
1.03957731012134E+018,[]
1.03957742458814E+018,[]
1.03957747996973E+018,[]
1.03957748372784E+018,[]
1.03957754976716E+018,[]
1.03957764186567E+018,[]
1.03957786491457E+018,[]
1.03957788063471E+018,[]
1.03957793458618E+018,[]
1.03957794600725E+018,[]
1.03957797435649E+018,[]
1.03957804883061E+018,[]
1.03957811976047E+018,[]
1.03957824732584E+018,[]
1.0395784724132E+018,[]
1.03957850648784E+018,[]
1.03957859896385E+018,[]
1.03957882970511E+018,[]
1.03957883172683E+018,[]
1.03957885438864E+018,[]
1.03957889277072E+018,[]
1.03957907315514E+018,[]
1.0395790801386E+018,[]
1.0395791160377E+018,[]
1.03957912355804E+018,[]
1.03957918694661E+018,[]
1.03957926813137E+018,[]
1.03957931433597E+018,[]
1.03957939160762E+018,[]
1.03957950383461E+018,[]
1.03957954471231E+018,[]
1.03957969988063E+018,[]
1.03957979768762E+018,[]
1.03957990694063E+018,[]
1.03958014421681E+018,[]
1.03958026589357E+018,[]
1.03958031909406E+018,[]
1.03958041025301E+018,[]
1.03958076991464E+018,[]
1.03958077612646E+018,[]
1.0395807840619E+018,[]
1.03958082766588E+018,[]
1.03958087921405E+018,[]
1.03958091782671E+018,[]
1.03958099334101E+018,[]
1.03958102695842E+018,[]
1.03958108470135E+018,[]
1.03958110123094E+018,[]
1.03958111396069E+018,[]
1.03958117877959E+018,[]
1.03958124683641E+018,[]
1.03958131097973E+018,[]
1.03958141251562E+018,[]
1.03958160997081E+018,[]
1.03958161510871E+018,[]
1.03958165675816E+018,[]
1.039581659644E+018,[]
1.03958166666529E+018,[]
1.03958168871467E+018,[]
1.03958172873673E+018,[]
1.03958183712593E+018,[]
1.03958184208346E+018,[]
1.03958187544933E+018,[]
1.03958189168125E+018,[]
1.03958196494321E+018,[]
1.03958200601378E+018,[]
1.03958213524872E+018,[]
1.03958223285851E+018,[]
1.03958235656536E+018,[]
1.03958238347597E+018,[]
1.03958241995367E+018,[]
1.0395825074512E+018,[]
1.03958254493151E+018,[]
1.03958261195649E+018,[]
1.03958269744065E+018,[]
1.03958273764299E+018,[]
1.03958317512988E+018,[]
1.03958352388205E+018,[]
1.03958359330203E+018,[]
1.03958361171505E+018,[]
1.03958396990861E+018,[]
1.03958397911928E+018,[]
1.03958397937929E+018,[]
1.03958417475422E+018,[]
1.03958424859493E+018,[]
1.03958425799435E+018,[]
1.03958430395136E+018,[]
1.03958431818264E+018,[]
1.03958436879949E+018,[]
1.03958456428342E+018,[]
1.0395846354901E+018,[]
1.03958473520126E+018,[]
1.03958474348927E+018,[]
1.03958493956877E+018,[]
1.03958494489555E+018,[]
1.03958506503699E+018,[]
1.03958509701874E+018,[]
1.03958519793791E+018,[]
1.039585458098E+018,[]
1.03958566244867E+018,[]
1.03958568691825E+018,[]
1.03958571732258E+018,[]
1.03958579583592E+018,[]
1.03958581104848E+018,[]
1.03958583613901E+018,[]
1.03958585304199E+018,[]
1.03958588749407E+018,[]
1.03958598310736E+018,[]
1.03958631227632E+018,[]
1.03958631666345E+018,[]
1.03958636060737E+018,[]
1.03958652240257E+018,[]
1.03958655730342E+018,[]
1.03958658514521E+018,[]
1.03958659894023E+018,[]
1.0395866126556E+018,[]
1.03958669059835E+018,[]
1.03958686177194E+018,[]
1.03958693825528E+018,[]
1.0395870597475E+018,[]
1.03958740653675E+018,[]
1.03958759195435E+018,[]
1.0395876492863E+018,[]
1.03958768158242E+018,[]
1.03958780185811E+018,[]
1.03958780691236E+018,[]
1.03958786126209E+018,[]
1.0395879600127E+018,[]
1.03958809135316E+018,[]
1.03958812341874E+018,[]
1.03958813612335E+018,[]
1.03958825889063E+018,[]
1.03958828614096E+018,[]
1.03958867746533E+018,[]
1.03958868584559E+018,[]
1.03958869059351E+018,[]
1.0395887861522E+018,[]
1.03958892711433E+018,[]
1.03958901395762E+018,[]
1.03958912238452E+018,[]
1.03958920261316E+018,[]
1.0395893008648E+018,[]
1.03958931204667E+018,[]
1.03958934914118E+018,[]
1.03958939842429E+018,[]
1.03958940435067E+018,[]
1.03958941545732E+018,[]
1.03958959512037E+018,[]
1.03958960756482E+018,[]
1.03958968527688E+018,[]
1.03958968743283E+018,[]
1.0395899002013E+018,[]
1.03958994732429E+018,[]
1.03959008078304E+018,[]
1.03959020011093E+018,[]
1.03959020394037E+018,[]
1.03959020958166E+018,[]
1.03959026242577E+018,[]
1.03959028780124E+018,[]
1.03959031098742E+018,[]
1.0395903943576E+018,[]
1.03959040357667E+018,[]
1.03959040475528E+018,[]
1.03959042737517E+018,[]
1.03959047896923E+018,[]
1.03959048136423E+018,[]
1.03959048407794E+018,[]
1.03959056840863E+018,[]
1.03959057802198E+018,[]
1.03959058917024E+018,[]
1.03959071931128E+018,[]
1.03959100631055E+018,[]
1.03959132189438E+018,[]
1.03959133184746E+018,[]
1.03959169317417E+018,[]
1.03959171068118E+018,[]
1.03959173671084E+018,[]
1.0395917444747E+018,[]
1.0395918861499E+018,[]
1.03959190876976E+018,[]
1.0395921697979E+018,[]
1.03959218234739E+018,[]
1.03959220827662E+018,[]
1.03959225999227E+018,[]
1.03959233343466E+018,[]
1.03959243140097E+018,[]
1.03959257821418E+018,[]
1.03959259608199E+018,[]
1.03959275494957E+018,[]
1.03959294027909E+018,[]
1.03959296928276E+018,[]
1.03959300497622E+018,[]
1.03959312190503E+018,[]
1.0395931882086E+018,[]
1.0395932640249E+018,[]
1.03959356161054E+018,[]
1.0395935794323E+018,[]
1.03959359795439E+018,[]
1.0395938041965E+018,[]
1.03959418545895E+018,[]
1.03959419416214E+018,[]
1.03959424779471E+018,[]
1.03959425711439E+018,[]
1.03959429269873E+018,[]
1.03959442545277E+018,[]
1.03959447803263E+018,[]
1.03959453712612E+018,[]
1.03959471511987E+018,[]
1.03959477099219E+018,[]
1.03959478710657E+018,[]
1.03959482129845E+018,[]
1.03959482719164E+018,[]
1.0395948534396E+018,[]
1.03959493471678E+018,[]
1.03959495111638E+018,[]
1.03959497093884E+018,[]
1.03959497629497E+018,[]
1.03959514902474E+018,[]
1.03959527885108E+018,[]
1.03959528645955E+018,[]
1.03959537490486E+018,[]
1.0395954016771E+018,[]
1.03959545445403E+018,[]
1.03959566320035E+018,[]
1.03959569880578E+018,[]
1.03959573370658E+018,[]
1.03959575664524E+018,[]
1.03959592503396E+018,[]
1.03959612227949E+018,[]
1.03959613142721E+018,[]
1.03959617665024E+018,[]
1.03959620142599E+018,[]
1.03959627799723E+018,[]
1.03959635950087E+018,[]
1.0395964825576E+018,[]
1.03959651243778E+018,[]
1.03959659324509E+018,[]
1.03959664748184E+018,[]
1.03959675348031E+018,[]
1.03959683889724E+018,[]
1.03959701109024E+018,[]
1.0395970142276E+018,[]
1.03959704344506E+018,[]
1.03959707682752E+018,[]
1.0395971289626E+018,[]
1.03959741048447E+018,[]
1.03959743983621E+018,[]
1.03959751306038E+018,[]
1.03959769818857E+018,[]
1.03959800795467E+018,[]
1.03959805856713E+018,[]
1.0395980645274E+018,[]
1.03959810820693E+018,[]
1.03959816689346E+018,[]
1.03959822647374E+018,[]
1.03959833601212E+018,[]
1.03959838764399E+018,[]
1.03959840276013E+018,[]
1.03959848971662E+018,[]
1.03959862187894E+018,[]
1.03959863391674E+018,[]
1.03959866298747E+018,[]
1.03959868400099E+018,[]
1.03959878933249E+018,[]
1.03959880261172E+018,[]
1.0395988385778E+018,[]
1.03959884551519E+018,[]
1.03959888851504E+018,[]
1.03959894237431E+018,[]
1.03959901224715E+018,[]
1.03959901744816E+018,[]
1.03959902589946E+018,[]
1.03959902816023E+018,[]
1.03959902975005E+018,[]
1.03959903734592E+018,[]
1.03959921205967E+018,[]
1.03959921614486E+018,[]
1.03959921788136E+018,[]
1.03959947842308E+018,[]
1.03959953660233E+018,[]
1.03959974744581E+018,[]
1.03959984547908E+018,[]
1.03959994466617E+018,[]
1.03959999543816E+018,[]
1.03960008475586E+018,[]
1.03960020486821E+018,[]
1.0396002939258E+018,[]
1.03960041636598E+018,[]
1.0396004857272E+018,[]
1.03960053137793E+018,[]
1.03960054103329E+018,[]
1.03960066501272E+018,[]
1.03960085276228E+018,[]
1.03960106400007E+018,[]
1.03960109210604E+018,[]
1.03960145993819E+018,[]
1.03960152076817E+018,[]
1.03960154821988E+018,[]
1.03960174014699E+018,[]
1.03960175337587E+018,[]
1.03960177875136E+018,[]
1.0396018319519E+018,[]
1.03960230020402E+018,[]
1.03960239842628E+018,[]
1.03961960094453E+018,[]
1.03961963806428E+018,[]
1.03961966975639E+018,[]
1.03961972476051E+018,[]
1.03961973347212E+018,[]
1.03961979971678E+018,[]
1.03961988587216E+018,[]
1.03961993704681E+018,[]
1.03961996857959E+018,[]
1.03961998892202E+018,[]
1.03962003526902E+018,[]
1.03962007906599E+018,[]
1.03962009993686E+018,[]
1.03962018313089E+018,[]
1.03962019520622E+018,[]
1.0396203091947E+018,[]
1.03962034645287E+018,[]
1.0396203858625E+018,[]
1.03962043319528E+018,[]
1.03962051177139E+018,[]
1.03962058648872E+018,[]
1.03962062176694E+018,[]
1.03962063204722E+018,[]
1.03962064060355E+018,[]
1.03962065285099E+018,[]
1.03962068954257E+018,[]
1.03962074583865E+018,[]
1.03962083516458E+018,[]
1.03962084883381E+018,[]
1.03962086454171E+018,[]
1.03962086811526E+018,[]
1.03962095518467E+018,[]
1.03962101102778E+018,[]
1.03962114618496E+018,[]
1.03962136347494E+018,[]
1.03962139810325E+018,[]
1.03962143042862E+018,[]
1.03962143280699E+018,[]
1.03962146913366E+018,[]
1.03962151528791E+018,[]
1.03962154120877E+018,[]
1.03962155833405E+018,[]
1.03962156301895E+018,[]
1.03962156390414E+018,[]
1.03962156811104E+018,[]
1.03962170174994E+018,[]
1.03962178965836E+018,[]
1.03962205958693E+018,[]
1.03962211788781E+018,[]
1.03962219162789E+018,[]
1.039622344854E+018,[]
1.03962242865637E+018,[]
1.03962246125865E+018,[]
1.03962254547195E+018,[]
1.03962258990635E+018,[]
1.03962268506252E+018,[]
1.03962284519672E+018,[]
1.03962288137279E+018,[]
1.03962290432821E+018,[]
1.03962290607298E+018,[]
1.03962292298861E+018,[]
1.0396229906553E+018,[]
1.03962321547839E+018,[]
1.03962332955927E+018,[]
1.03962335168429E+018,[]
1.03962336209448E+018,[]
1.03962338685765E+018,[]
1.03962346313092E+018,[]
1.03962351523278E+018,[]
1.03962356437325E+018,[]
1.03962387808622E+018,[]
1.03962392809888E+018,[]
1.03962393807734E+018,[]
1.03962402854423E+018,[]
1.03962403189133E+018,[]
1.03962412172076E+018,[]
1.03962438905729E+018,[]
1.03962450461031E+018,[]
1.03962463439046E+018,[]
1.03962468292702E+018,[]
1.03962483029386E+018,[]
1.03962496564407E+018,[]
1.03962501025044E+018,[]
1.03962504679965E+018,[]
1.03962506401726E+018,[]
1.03962534047622E+018,[]
1.03962544999373E+018,[]
1.03962553008408E+018,[]
1.03962554213852E+018,[]
1.03962556235914E+018,[]
1.03962574394744E+018,[]
1.03962575897565E+018,[]
1.03962597106068E+018,[]
1.03962600989142E+018,[]
1.03962602720983E+018,[]
1.03962614553947E+018,[]
1.03962621365923E+018,[]
1.03962639105311E+018,[]
1.03962648058873E+018,[]
1.03962651954137E+018,[]
1.03962655964317E+018,[]
1.03962667635381E+018,[]
1.03962670725319E+018,[]
1.03962672730207E+018,[]
1.03962677520098E+018,[]
1.0396268519441E+018,[]
1.03962686393131E+018,[]
1.03962696275773E+018,[]
1.03962717357584E+018,[]
1.03962722057739E+018,[]
1.03962735234973E+018,[]
1.03962745022807E+018,[]
1.03962748269604E+018,[]
1.039627651152E+018,[]
1.03962776178516E+018,[]
1.03962776356778E+018,[]
1.03962783225353E+018,[]
1.03962788250562E+018,[]
1.03962812041073E+018,[]
1.03962818017122E+018,[]
1.03962844543998E+018,[]
1.03962869649007E+018,[]
1.03962879605025E+018,[]
1.03962886873336E+018,[]
1.03962891681264E+018,[]
1.03962913372942E+018,[]
1.03962921432722E+018,[]
1.03962925202964E+018,[]
1.03962932042213E+018,[]
1.03962949185591E+018,[]
1.03962949634365E+018,[]
1.03962958248226E+018,[]
1.03962966105833E+018,[]
1.03962971778632E+018,[]
1.03962975592505E+018,[]
1.03962978290289E+018,[]
1.03962981703186E+018,[]
1.03962993001383E+018,[]
1.03963020879251E+018,[]
1.03963021658115E+018,[]
1.03963026549944E+018,[]
1.03963029779965E+018,[]
1.03963030253934E+018,[]
1.0396303234354E+018,[]
1.03963046035002E+018,[]
1.03963048346903E+018,[]
1.03963051890235E+018,[]
1.0396305606861E+018,[]
1.03963070578391E+018,[]
1.03963072425151E+018,[]
1.03963074285736E+018,[]
1.03963077691093E+018,[]
1.03963078811397E+018,[]
1.03963082566131E+018,[]
1.03963099617661E+018,[]
1.03963109165142E+018,[]
1.03963120276288E+018,[]
1.03963136568634E+018,[]
1.03963145863219E+018,[]
1.03963149409917E+018,[]
1.03963149688844E+018,[]
1.03963158005729E+018,[]
1.03963180761067E+018,[]
1.03963182794899E+018,[]
1.03963189214706E+018,[]
1.03963213985008E+018,[]
1.03963216051947E+018,[]
1.03963228626057E+018,[]
1.03963245204463E+018,[]
1.03963249577026E+018,[]
1.03963257828906E+018,[]
1.0396327622594E+018,[]
1.03963277300105E+018,[]
1.03963287208328E+018,[]
1.03963292071197E+018,[]
1.03963305872967E+018,[]
1.03963309423876E+018,[]
1.03963313413481E+018,[]
1.03963316006418E+018,[]
1.03963318215971E+018,[]
1.03963318481891E+018,[]
1.03963321196869E+018,[]
1.03963324889102E+018,[]
1.03963330928068E+018,[]
1.03963333420749E+018,[]
1.03963349455155E+018,[]
1.03963373924302E+018,[]
1.03963389821555E+018,[]
1.03963396357118E+018,[]
1.03963401602097E+018,[]
1.03963419452617E+018,[]
1.03963436868638E+018,[]
1.0396344901283E+018,[]
1.03963452781828E+018,[]
1.03963471450255E+018,[]
1.03963479889601E+018,[]
1.03963492072808E+018,[]
1.03963506600201E+018,[]
1.03963506703385E+018,[]
1.0396351098701E+018,[]
1.03963520474945E+018,[]
1.03963535531255E+018,[]
1.03963546097966E+018,[]
1.03963570264706E+018,[]
1.0396357652177E+018,[]
1.03963585108768E+018,[]
1.03963607479507E+018,[]
1.03963612903565E+018,[]
1.03963613748294E+018,[]
1.03963632522002E+018,[]
1.03963658588779E+018,[]
1.0396366605086E+018,[]
1.03963675339567E+018,[]
1.03963683045349E+018,[]
1.0396368726354E+018,[]
1.03963694049942E+018,[]
1.03963697305562E+018,[]
1.03963710887139E+018,[]
1.03963723586231E+018,[]
1.0396372997877E+018,[]
1.03963735452339E+018,[]
1.0396374472426E+018,[]
1.03963746218691E+018,[]
1.03963752825565E+018,[]
1.03963756626856E+018,[]
1.03963766043908E+018,[]
1.03963768661157E+018,[]
1.03963769408159E+018,[]
1.0396378731868E+018,[]
1.03963795900629E+018,[]
1.03963805696424E+018,[]
1.03963816319765E+018,[]
1.03963821494289E+018,[]
1.03963823921528E+018,[]
1.03963827516471E+018,[]
1.03963849193468E+018,[]
1.03963858530827E+018,[]
1.03963878123679E+018,[]
1.03963878212599E+018,[]
1.03963886222048E+018,[]
1.03963911889912E+018,[]
1.03963919216953E+018,[]
1.03963972026161E+018,[]
1.03963998654559E+018,[]
1.03964012016774E+018,[]
1.03964012836335E+018,[]
1.03964021289955E+018,[]
1.03964030971666E+018,[]
1.03964032843165E+018,[]
1.03964037151981E+018,[]
1.03964042538718E+018,[]
1.03964045551912E+018,[]
1.0396404987498E+018,[]
1.03964054625868E+018,[]
1.0396406782031E+018,[]
1.03964080493394E+018,[]
1.03964087270556E+018,[]
1.03964091571815E+018,[]
1.03964095997645E+018,[]
1.03964102007222E+018,[]
1.03964116117301E+018,[]
1.03964125589293E+018,[]
1.0396413126083E+018,[]
1.03964135092752E+018,[]
1.03964150601171E+018,[]
1.03964157756254E+018,[]
1.03964158108156E+018,[]
1.03964169529229E+018,[]
1.03964175335842E+018,[]
1.03964180711255E+018,[]
1.03964188591082E+018,[]
1.03964201946603E+018,[]
1.03964224210807E+018,[]
1.03964226406946E+018,[]
1.03964228490256E+018,[]
1.03964240900361E+018,[]
1.03964247107088E+018,[]
1.03964249999065E+018,[]
1.03964250147523E+018,[]
1.03964254688718E+018,[]
1.03964258741667E+018,[]
1.03964262437256E+018,[]
1.03964268766061E+018,[]
1.03964291187125E+018,[]
1.0396431892658E+018,[]
1.03964319797306E+018,[]
1.03964324965518E+018,[]
1.0396433074613E+018,[]
1.03964367267594E+018,[]
1.03964369744769E+018,[]
1.03964370360071E+018,[]
1.03964371831835E+018,[]
1.03964392079438E+018,[]
1.03964401318644E+018,[]
1.03964406476379E+018,[]
1.03964407541314E+018,[]
1.03964407766961E+018,[]
1.03964426983597E+018,[]
1.03964470778419E+018,[]
1.03964473207343E+018,[]
1.0396448362975E+018,[]
1.03964486513351E+018,[]
1.03964489963167E+018,[]
1.0396450056511E+018,[]
1.03964514947372E+018,[]
1.03964533378826E+018,[]
1.03964539069234E+018,[]
1.0396454532043E+018,[]
1.03964556568713E+018,[]
1.03964559488351E+018,[]
1.03964566179521E+018,[]
1.03964578311546E+018,[]
1.03964599290631E+018,[]
1.03964615348943E+018,[]
1.03964625737379E+018,[]
1.03964642492801E+018,[]
1.03964642759971E+018,[]
1.03964646474041E+018,[]
1.03964651107489E+018,[]
1.0396467181098E+018,[]
1.03964676157963E+018,[]
1.03964681290956E+018,[]
1.03964720172976E+018,[]
1.03964721086093E+018,[]
1.03964723797711E+018,[]
1.03964728189562E+018,[]
1.03964737156972E+018,[]
1.03964770980277E+018,[]
1.03964777233126E+018,[]
1.03964777509968E+018,[]
1.03964781037793E+018,[]
1.03964785681295E+018,[]
1.03964790201932E+018,[]
1.03964797362024E+018,[]
1.03964821960777E+018,[]
1.03964825801926E+018,[]
1.03964831004543E+018,[]
1.03964834630513E+018,[]
1.03964846377924E+018,[]
1.03964866846948E+018,[]
1.03964869624429E+018,[]
1.03964870225054E+018,[]
1.03964873373718E+018,[]
1.03964891936036E+018,[]
1.03964921394724E+018,[]
1.03964923133257E+018,[]
1.03964928559433E+018,[]
1.0396493685661E+018,[]
1.0396495195946E+018,[]
1.03964964772635E+018,[]
1.03964970126668E+018,[]
1.03964970131277E+018,[]
1.03964979047533E+018,[]
1.03964984019464E+018,[]
1.03964985740367E+018,[]
1.03964991743268E+018,[]
1.03965017574713E+018,[]
1.03965024456323E+018,[]
1.03965025441559E+018,[]
1.03965029325484E+018,[]
1.03965043060582E+018,[]
1.03965046537656E+018,[]
1.03965046604751E+018,[]
1.03965047256983E+018,[]
1.03965067682407E+018,[]
1.0396508145063E+018,[]
1.03965086195639E+018,[]
1.03965087018549E+018,[]
1.03965099285227E+018,[]
1.03965122457913E+018,[]
1.03965142613641E+018,[]
1.03965145726661E+018,[]
1.03965155031282E+018,[]
1.03965168839784E+018,[]
1.03965169914791E+018,[]
1.03965176644553E+018,[]
1.03965180687839E+018,[]
1.03965184263506E+018,[]
1.03965218711737E+018,[]
1.03965260846042E+018,[]
1.0396526500511E+018,[]
1.03965291351634E+018,[]
1.03965295709517E+018,[]
1.03965298854386E+018,[]
1.0396530385987E+018,[]
1.03965311010757E+018,[]
1.03965318413284E+018,[]
1.03965319210204E+018,[]
1.03965334322262E+018,[]
1.03965343482622E+018,[]
1.03965362781467E+018,[]
1.03965377138553E+018,[]
1.03965378179163E+018,[]
1.03965380488979E+018,[]
1.03965380624461E+018,[]
1.03965380762855E+018,[]
1.03965390757061E+018,[]
1.0396539816462E+018,[]
1.03965399732434E+018,[]
1.03965402611823E+018,[]
1.03965404857465E+018,[]
1.03965415221591E+018,[]
1.03965420618394E+018,[]
1.039654367782E+018,[]
1.03965447958559E+018,[]
1.03965451798852E+018,[]
1.03965467594175E+018,[]
1.03965483864737E+018,[]
1.03965488818211E+018,[]
1.0396550747699E+018,[]
1.03965515673913E+018,[]
1.03965525412662E+018,[]
1.03965526301447E+018,[]
1.03965532696916E+018,[]
1.03965534510946E+018,[]
1.03965540045756E+018,[]
1.03965549374314E+018,[]
1.03965564292594E+018,[]
1.0396556652732E+018,[]
1.03965592354186E+018,[]
1.0396559473235E+018,[]
1.03965606847164E+018,[]
1.03965637452594E+018,[]
1.03965640101284E+018,[]
1.03965659016776E+018,[]
1.03965659377066E+018,[]
1.03965686685334E+018,[]
1.03965689076512E+018,[]
1.03965699753114E+018,[]
1.03965700573498E+018,[]
1.03965707602312E+018,[]
1.03965710091652E+018,[]
1.03965714480133E+018,[]
1.03965716637705E+018,[]
1.0396572187555E+018,[]
1.03965724626593E+018,[]
1.03965727709387E+018,[]
1.03965736754423E+018,[]
1.03965746681082E+018,[]
1.03965765221587E+018,[]
1.03965772219362E+018,[]
1.03965785618899E+018,[]
1.03965796300526E+018,[]
1.03965809316298E+018,[]
1.03965813314315E+018,[]
1.03965819975283E+018,[]
1.03965824688003E+018,[]
1.03965842025981E+018,[]
1.03965861035841E+018,[]
1.03965861592828E+018,[]
1.03965862180471E+018,[]
1.039658713207E+018,[]
1.03965882061036E+018,[]
1.03965885870302E+018,[]
1.03965919604682E+018,[]
1.0396592019902E+018,[]
1.03965923782616E+018,[]
1.03965925795878E+018,[]
1.03965926842799E+018,[]
1.03965935280039E+018,[]
1.03965966432413E+018,[]
1.03965978445319E+018,[]
1.03965981507157E+018,[]
1.03966001719934E+018,[]
1.03966010214656E+018,[]
1.0396601139911E+018,[]
1.03966012714456E+018,[]
1.03966028551296E+018,[]
1.03966043718318E+018,[]
1.0396605419445E+018,[]
1.03966065885223E+018,[]
1.03966081954027E+018,[]
1.0396608570667E+018,[]
1.03966087125608E+018,[]
1.03966089047439E+018,[]
1.03966140049755E+018,[]
1.03966140795086E+018,[]
1.03966158010606E+018,[]
1.03966171844259E+018,[]
1.03966179027418E+018,[]
1.0396620366225E+018,[]
1.03966211643568E+018,[]
1.03966221084547E+018,[]
1.03966229511324E+018,[]
1.03966238701046E+018,[]
1.03966247335853E+018,[]
1.03966254796686E+018,[]
1.03966264569396E+018,[]
1.03966266665303E+018,[]
1.03966275349176E+018,[]
1.03966282701385E+018,[]
1.03966327434476E+018,[]
1.03966332426123E+018,[]
1.03966338788037E+018,[]
1.03966342518439E+018,[]
1.03966362014415E+018,[]
1.03966373542047E+018,[]
1.03966380635867E+018,[]
1.03966393085384E+018,[]
1.03966396069652E+018,[]
1.03966408973848E+018,[]
1.03966455539E+018,[]
1.03966465493754E+018,[]
1.0396647699244E+018,[]
1.03966501232173E+018,[]
1.03966509536475E+018,[]
1.03966513789086E+018,[]
1.03966518063922E+018,[]
1.03966529669135E+018,[]
1.03966536090599E+018,[]
1.03966573403148E+018,[]
1.03966582665011E+018,[]
1.03966582722048E+018,[]
1.03966583547474E+018,[]
1.03966598497663E+018,[]
1.03966617135053E+018,[]
1.03966628688689E+018,[]
1.03966640426448E+018,[]
1.03966641909556E+018,[]
1.03966642523182E+018,[]
1.03966660504563E+018,[]
1.03966667671802E+018,[]
1.03966668114301E+018,[]
1.03966670470231E+018,[]
1.03966692700457E+018,[]
1.0396669528752E+018,[]
1.03966698994872E+018,[]
1.03966715414732E+018,[]
1.03966717624712E+018,[]
1.03966733545851E+018,[]
1.03966734016052E+018,[]
1.03966748012426E+018,[]
1.03966767473594E+018,[]
1.03966783679967E+018,[]
1.03966810050815E+018,[]
1.03966829745163E+018,[]
1.03966846552145E+018,[]
1.03966858359128E+018,[]
